engagement_id,alumni_id,employer_id,event_id,engagement_type,engagement_subtype,engagement_date,points_awarded,hours_contributed,monetary_value_usd,channel,satisfaction_rating,remarks,evidence_url,created_by_user,created_at,status,follow_up_required,follow_up_date,privacy_level
23ba2953-0f93-4ad1-a759-adc3be353b10,04ecd468-0fa0-4c79-9eae-23c8955b737e,,,Sponsorship,Event Sponsor,2023-12-10,15,,1302.07,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Restricted
96b018d3-a9fd-4121-a5f4-f7d2de883dc8,26213b57-a467-433d-b89d-c2df0ec3dc5d,855e5012-b621-4157-8df6-83e644bd70d4,,Volunteering,Community Service,2025-08-09,12,2.17,,Email,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
653e57a6-eca5-4b84-a44c-12619fee88d9,0256faec-cd76-45bf-945f-a06969c03295,,1ca65807-5a86-4463-a6d4-9dd7ffd43d12,Panel,Industry Panel,2025-06-26,8,,,In-person,4.94,,https://evidence.example.com/eng/495,seed_bot,2025-10-25 04:48:41,Completed,1,2025-07-03,Public
1e188aad-85d3-4ecb-a26d-cf86fd260620,ab6a493c-098e-4649-a6c8-6effe4be8bf4,f92cfa7b-eeca-4fd7-b4e3-19bdd8812a55,82d61bf3-47a1-4ee1-9592-2a5fbce25ad3,Job Post,Full-time Role,2025-10-19,6,,,LinkedIn,4.33,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
a7ec343c-8876-4ff6-ace1-157c1ada2322,e96a782a-0ab3-4333-913b-5d6d751d1ed0,,cce08e5f-cb95-42be-ab64-e55ab12ca893,Volunteering,Community Service,2026-03-04,12,5.92,,In-person,4.43,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
c0a83eae-a3ee-45fa-a651-505df470bb1c,226ec0cf-694e-4cdd-8314-2566d9891cf4,7517e0ac-7537-4c37-92ae-96e77b38396b,,Volunteering,Community Service,2023-12-07,12,3.38,,In-person,3.54,,https://evidence.example.com/eng/498,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
ee106f02-3b07-42a2-8ad8-69814b16a570,f5f1f1d3-69f9-4302-93c2-906f7d0998e4,,,Donation,Alumni Donation,2024-04-03,20,,2228.44,Email,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Public
c56799f5-7c7a-4841-b9dc-af9f68d3975d,ac559997-1c11-403d-8ea4-3771b0efc23f,b54e05f5-e52e-4298-8301-4072de4b321d,7e4bc98b-1e89-4f9a-beac-b58b0d31003b,Volunteering,Community Service,2026-02-09,12,3.86,,LinkedIn,3.86,,,seed_bot,2025-10-25 04:48:41,Completed,1,2026-02-16,Public
03fb9017-dc83-41d4-97f7-846bfc595995,c84a689e-92d2-49e4-84b3-b1118d99beba,,7e4bc98b-1e89-4f9a-beac-b58b0d31003b,Panel,Industry Panel,2026-02-09,8,,,Handshake,4.19,,https://evidence.example.com/eng/501,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
89b293cd-3b15-48cb-9bf1-090ce6dc691b,9160f8b3-c297-4111-9c7a-769352a1222d,8aba460d-7c08-4c35-8559-db2c3faa9bed,d8f7d6e3-8bb6-4524-8b2c-32c3a2e47eb3,Panel,Industry Panel,2025-05-02,8,,,LinkedIn,3.8,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
2e39268c-af07-4e0b-b79c-a8e4b4d7ed8f,a48a1edb-34ad-48b3-a808-f0bbcf7a57d4,,,Volunteering,Community Service,2024-02-13,12,3.81,,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Public
6657592e-748f-43c4-a94b-1084b9199d6e,8685c635-994f-4a0c-a0a9-c11c60df1b92,2b445af5-7aa6-4ad5-920b-7dc2e0355714,,Mentorship,Career Mentoring,2025-08-19,10,3.77,,In-person,4.23,,https://evidence.example.com/eng/504,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
d20db95e-2dd7-4673-9d8f-b8fde6278003,1a37f3b8-cea1-41fd-8079-1a1b6598b69f,,8d0e69ec-7874-486f-892d-664a43110a3a,Workshop,Hands-on Session,2025-10-27,10,4.92,,Email,4.19,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-11-03,Public
b9e03ac7-e2bf-4993-8b4f-c235606847c0,ab6a493c-098e-4649-a6c8-6effe4be8bf4,65e77d04-dc51-48c4-923c-ce09b572b0ae,d9cd3706-0f79-487b-ad22-ef741a20c6ac,Talk,Guest Talk,2025-12-07,8,2.51,,LinkedIn,4.01,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
af3a5ffd-4b30-45e3-b485-1f2f82c91edf,06874aa6-535d-4b39-b3c8-b37a0c9c1438,,028648c9-652b-4493-b289-c044a2789a02,Sponsorship,Event Sponsor,2025-05-24,15,,1824.51,LinkedIn,,,https://evidence.example.com/eng/507,seed_bot,2025-10-25 04:48:41,Planned,0,,Restricted
07169214-ec14-4614-a811-87e3a1bf7e0b,cff75553-7c50-406d-a4a8-a322c3230a74,f00f5547-7b80-4976-a0d3-4e88bd7e178e,,Job Post,Full-time Role,2024-02-11,6,,,Email,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Internal
3181cfa1-ae91-4724-9378-26e85f39d600,0feab087-9e72-4311-8f12-3d11f0732e71,,,Mentorship,Career Mentoring,2025-06-21,10,4.9,,In-person,3.72,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
21b6fe2b-309e-4aa3-96ed-3f7b3c4770c5,39a02e9d-e410-4cdd-b69b-771684bc96ab,3d305eab-cbcf-4de6-97f5-e12380dc65b6,483bfff8-7e84-40fd-8736-7edd0fa55143,Donation,Alumni Donation,2026-01-28,20,,502.55,Handshake,3.75,,https://evidence.example.com/eng/510,seed_bot,2025-10-25 04:48:41,Completed,1,2026-02-04,Public
87b12d3b-f99c-411f-b0c9-7f92dadcaf63,bd1b6777-c7ad-4141-ab29-b83c474bd6f5,,a31a8246-23e0-4668-a2e1-41c7c8f431cd,Mentorship,Career Mentoring,2025-09-02,10,3.88,,LinkedIn,4.25,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
740c6365-ca1b-438b-b8e2-10629bcc79e8,6a0f46ec-94d0-4fc7-ad40-830dd7222951,09d366ad-862a-48bf-941a-84f3d57255ae,a23a4b5f-bc3b-467d-9ab9-3a46795f4cc4,Donation,Alumni Donation,2025-06-18,20,,1593.73,Email,3.67,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
1c1680ab-8d8c-45af-9984-95387db60f8a,38ec8b96-eb42-4037-a35b-3dba509ed60d,,,Mentorship,Career Mentoring,2024-06-07,10,1.71,,In-person,3.54,,https://evidence.example.com/eng/513,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
2b15eb20-2cbe-41a8-af45-5d3a93cefbd3,f8f86c05-c513-4ea1-8dda-c786aaa0d233,4f5c182a-101e-4b8f-89cb-b1b6a1bc71e7,,Mentorship,Career Mentoring,2024-07-31,10,2.08,,LinkedIn,3.62,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
b5a8e6ad-b0af-4621-80bf-40cc8dbe4103,a0a95e49-b4d6-4bbc-954d-5f7593933a71,,ad9a0861-4329-476c-83bc-1263f38332f6,Donation,Alumni Donation,2025-10-03,20,,1841.96,Email,,,,seed_bot,2025-10-25 04:48:41,Planned,1,2025-10-10,Internal
ad5fc40c-b332-4fb5-a71e-dd0b2ff23779,002617da-9a6e-4539-ae4d-2b61db6440ee,875b1f01-0f70-4586-9725-c08dee084e77,bffab894-f3c1-4f10-8f63-7c4ae5731550,Donation,Alumni Donation,2025-10-08,20,,1270.24,LinkedIn,3.78,,https://evidence.example.com/eng/516,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
9de504f3-8ee4-40b7-824b-778e2c706a12,4d16ee22-7397-4295-86d6-2444a86becbe,,d57e9440-8e26-4688-910b-0d24beab8177,Mentorship,Career Mentoring,2026-02-12,10,4.45,,Handshake,4.23,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
058865a5-bfd9-4c91-b9e2-c72a6eb90a8c,b1d137d4-cdc7-4078-8364-4793f35ca450,329d3f9a-a37c-4f97-bf6f-54bd95286993,,Mentorship,Career Mentoring,2023-12-31,10,1.35,,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Internal
0a5f9b63-5542-41da-b871-11e5a3737e52,83c4fa1a-235a-4e5c-9391-6ae23393bd03,,,Talk,Guest Talk,2024-09-12,8,1.9,,Handshake,4.84,,https://evidence.example.com/eng/519,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
24cefce9-514a-48a2-9269-bdb9db798768,055184af-0078-4e18-9a8f-e956a0f60935,77d25ca2-3cea-4292-8ce9-bd58b3c2969e,d142ccf4-4d00-454d-94f7-ba8c79eeb862,Donation,Alumni Donation,2025-07-10,20,,2509.45,In-person,4.57,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-07-17,Restricted
dcc492d3-397d-48aa-956c-d09edeb55f8f,c1b42bbc-6871-48ae-99ef-bbe64bcab202,,deb67e0a-cc8e-4cef-b02d-591f01360030,Donation,Alumni Donation,2025-06-05,20,,2062.4,Email,4.13,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
5bb6c4e8-8e76-4a64-93bc-d69faa519f96,162a8017-084f-4071-abd6-a7e062f2bd97,d359a704-d97a-4347-b549-b616cd24e539,d3f13b6f-e43d-4e66-a462-0799494d9841,Sponsorship,Event Sponsor,2026-01-12,15,,1345.72,LinkedIn,3.52,,https://evidence.example.com/eng/522,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
497b6274-3398-41f1-b194-cbcc4e9362b8,222a575c-5dc5-4ec9-a983-988872f0247b,,,Mentorship,Career Mentoring,2024-12-31,10,4.02,,LinkedIn,4.36,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
c7539cbd-5259-4e29-8257-89c8133ba74d,419be7cf-9877-4774-9ec6-b93a66ec75ba,08a6f855-0f47-47f9-b026-5cabf489cf16,,Job Post,Full-time Role,2025-03-07,6,,,LinkedIn,4.99,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
3b04d452-2fd8-4de4-a161-a4ab77f67642,c84a689e-92d2-49e4-84b3-b1118d99beba,,24810153-9c40-4e2f-b71d-f65f883af979,Donation,Alumni Donation,2025-11-19,20,,241.49,In-person,3.58,,https://evidence.example.com/eng/525,seed_bot,2025-10-25 04:48:41,Completed,1,2025-11-26,Restricted
46e0bbc2-fd55-4324-b124-7c0227fad6a0,666788c3-9399-4d5f-af69-5aab09af3585,2b368735-c523-4400-b9e6-89e698a738db,ee99a00d-4929-4566-bb3b-69cc7837ba6e,Sponsorship,Event Sponsor,2025-08-19,15,,1954.98,In-person,4.14,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
b787c4a7-019b-4d45-9b26-e1de0b6d8bc8,d70e5d92-b386-4c35-99c3-c3f737db0add,,61ef07e4-8c6f-44bb-a5fd-4993d79d778f,Panel,Industry Panel,2025-10-22,8,,,LinkedIn,3.89,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
78e814be-6ebf-4272-9da5-154d18191dd7,8e120a9b-ff7c-4f86-8584-5d88ef41b486,c5b1762b-4c50-4783-91ba-6c3cb5a5d2ac,,Job Post,Full-time Role,2024-12-23,6,,,In-person,4.0,,https://evidence.example.com/eng/528,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
e408b945-28ad-4553-94cd-758814f9951b,f66ff074-146d-45f1-ac9a-f3da1dc3567f,,,Panel,Industry Panel,2024-06-30,8,,,LinkedIn,4.75,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
d3dc9896-2b2b-4b10-9ade-2a1ea79fb6bb,638e5792-81e5-4b43-adb2-082f9a5f9446,2cf876b9-6aad-44a4-aefd-78346168f594,d63a4a49-66ab-4eea-bf80-0c180c6eac78,Volunteering,Community Service,2025-11-05,12,2.52,,In-person,4.94,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-11-12,Restricted
16866b0c-d61a-40f7-bafd-600f726c035e,9d5ec189-fb31-4977-89b1-686a081ad442,,3e41b595-46f8-4513-b280-e9d195d4cf0c,Mentorship,Career Mentoring,2025-12-11,10,2.05,,Handshake,4.1,,https://evidence.example.com/eng/531,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
b363bd59-125f-4844-87b2-9a7ac5c6cb8c,eb16e731-a398-4dcc-af5e-a354389dacf5,5e0a4b0c-7b24-47f9-b71a-dda6c29463d5,132fe663-57a6-48bb-96f5-8f0b2521bcd8,Workshop,Hands-on Session,2025-10-26,10,4.8,,Email,4.46,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
599d948a-3fb2-4a80-b580-1ad9cb074baf,58c705b9-555c-4624-b73e-b362b83f7524,,,Talk,Guest Talk,2024-11-23,8,2.98,,Email,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Internal
66b26238-90ab-4bcf-9437-e5b0516ae361,fd8b2132-68a1-45f6-a50d-5544859ba8ea,463f97e3-60b9-48c2-9d9d-f99a75bd63c2,,Mentorship,Career Mentoring,2025-06-20,10,2.56,,LinkedIn,4.24,,https://evidence.example.com/eng/534,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
0fd9f5d9-0f95-402a-9683-dc044f377895,a5140f97-3f4b-4ae3-a928-471520dd10b8,,16bd2a57-c45e-4407-9deb-d2f4c5e7db8a,Panel,Industry Panel,2026-02-07,8,,,Handshake,,,,seed_bot,2025-10-25 04:48:41,Cancelled,1,2026-02-14,Restricted
d69a62c6-bec7-46c2-8792-19c163178126,18336d63-a46a-4c84-847f-590e1fc5684b,4e7ca9b8-4a22-4af1-a297-c7b21925148a,2f11dd9d-2ef1-465d-813a-8d299a5d6aed,Mentorship,Career Mentoring,2025-12-31,10,1.28,,Email,4.93,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
96b0fd4f-9f18-4177-8707-3675618be1a0,ac559997-1c11-403d-8ea4-3771b0efc23f,,61ef07e4-8c6f-44bb-a5fd-4993d79d778f,Volunteering,Community Service,2025-10-22,12,5.32,,LinkedIn,3.66,,https://evidence.example.com/eng/537,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
a9a4822b-acfa-4856-a043-6e6bcfef17d2,5e4bdb09-8353-435d-a293-19b9ec33b663,53c978e8-8f85-4ac9-be5a-20e2db07d307,,Donation,Alumni Donation,2025-07-10,20,,420.7,Handshake,4.18,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
dba55e82-046b-47aa-8ade-07b227ddbd16,bb59039d-d2e3-4cc4-8fe5-50850e39a4f0,,,Sponsorship,Event Sponsor,2024-12-16,15,,4281.86,Email,4.52,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
6f3a6c8f-a5eb-4c9b-9dd0-ed3bdd9a3b33,7dc02102-c730-4198-9e13-c2b2d01144a5,ca0f5304-a9cf-40b9-8c58-ca51c3483c9c,3d86ab0d-6aaa-497b-9718-14f424ca48de,Volunteering,Community Service,2026-04-07,12,3.1,,Handshake,4.42,,https://evidence.example.com/eng/540,seed_bot,2025-10-25 04:48:41,Completed,1,2026-04-14,Restricted
5d054626-ed1a-4c67-8e50-780efddc0ec8,e82d06c2-efea-455a-95a6-1764922f511b,,02b228b2-181a-435a-99da-e9853f039400,Mentorship,Career Mentoring,2025-11-27,10,1.94,,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Restricted
7b178993-2963-4f8d-8a0d-6c485a2c40c7,3ffa7e3a-2b13-481a-8fca-6f7ed2926807,659f8048-620c-4a14-aaf0-d18bce65bed0,80748afe-8ea2-4a5a-9d9b-453622a169f8,Sponsorship,Event Sponsor,2025-12-07,15,,2231.0,LinkedIn,3.75,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
29446f3e-0bc8-4a01-970b-c60e4748a4b4,1f07f9f9-c2c0-4722-94e2-afb56395658e,,,Job Post,Full-time Role,2023-11-30,6,,,Handshake,,,https://evidence.example.com/eng/543,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Restricted
b91a708f-3ff2-446e-bd83-ba1890ceba35,c5a22309-8cf1-4b97-ba5a-47f1a5705780,625c6427-32dc-4d57-8538-201311df4452,,Sponsorship,Event Sponsor,2025-09-03,15,,2926.08,In-person,4.23,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
4a194938-9307-46a1-827e-d7da65cffcc3,158e5a1b-ea86-4945-853f-2a7ee327e67b,,3d86ab0d-6aaa-497b-9718-14f424ca48de,Volunteering,Community Service,2026-04-07,12,5.02,,In-person,3.79,,,seed_bot,2025-10-25 04:48:41,Completed,1,2026-04-14,Internal
b8f80060-5dfd-4816-a86d-db6248054734,bb59039d-d2e3-4cc4-8fe5-50850e39a4f0,5d175d94-7f25-4cb7-aa68-b7847c70d9a5,d1139120-53a7-4ced-af7b-2789f97b34d0,Talk,Guest Talk,2026-02-08,8,1.82,,In-person,,,https://evidence.example.com/eng/546,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
024e45c3-debe-4ca7-a888-f16b9529b007,b68e318d-5c24-4e6d-8fe6-72c345e32040,,971368d4-54d9-474c-bfc4-5dd2e10fbfd2,Workshop,Hands-on Session,2026-03-23,10,5.87,,In-person,3.68,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
0f3ada3a-a4da-4850-be2a-75cbaaed8071,adc76560-ba03-41c6-9573-0c4d39cb01b7,d2ab1787-7734-4324-9da1-746c65ca9cdb,,Volunteering,Community Service,2025-07-17,12,1.81,,In-person,3.94,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
e2715e5a-242d-4fe1-a856-f6657204a564,d6fbd93a-f3d0-40a5-bc70-29cf79b23c33,,,Sponsorship,Event Sponsor,2024-08-13,15,,1767.49,In-person,,,https://evidence.example.com/eng/549,seed_bot,2025-10-25 04:48:41,Planned,0,,Restricted
1ce01973-dedb-4eb7-93fc-34498856c76a,a6be0ed0-7d6d-4d49-9807-c810085445b6,212e881d-9417-4329-a373-29a3a1bbd656,ce2dd647-bf86-46cb-8ba1-53db399296d9,Donation,Alumni Donation,2025-11-03,20,,2908.9,Email,4.74,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-11-10,Public
8bc0892d-9cd2-4c2a-953e-f7dd45d25194,17af9613-7930-4de7-af21-26f353257969,,182618ca-0977-4262-960f-ff866d49bf0b,Volunteering,Community Service,2025-12-16,12,2.92,,In-person,4.43,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
de693ea3-f35b-43d7-8f9e-9c0cbb1d0a1d,8447d749-2bb0-4dd4-aa56-5fb8c29d795a,b062f236-057d-4e89-8edf-96514890982c,49b1da37-8676-4fae-95d1-c2a331e9396c,Sponsorship,Event Sponsor,2026-04-13,15,,3179.18,Email,3.78,,https://evidence.example.com/eng/552,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
23f6da76-207f-42d3-aae0-72c95a863461,8ea1181a-b545-4e6d-874e-6ab2b82fdbaf,,,Job Post,Full-time Role,2024-09-21,6,,,Handshake,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
ecc2b72b-4e9e-4cfa-a732-cec31277fa2f,101699db-a675-4475-ad0b-79d5c8159c01,94e25f31-8a44-4443-933a-c8506b3f9921,,Workshop,Hands-on Session,2024-11-08,10,1.71,,Email,3.69,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
ae6ca16d-114c-42e1-bd57-d3d964b542ce,4b2a143e-494f-4417-8094-371d9fd5d6a7,,593aa486-b8d2-4a86-986f-a05c13e8378e,Job Post,Full-time Role,2025-12-01,6,,,Handshake,,,https://evidence.example.com/eng/555,seed_bot,2025-10-25 04:48:41,Cancelled,1,2025-12-08,Internal
39b6b38d-7afb-4e10-9680-fbca47e119f8,3c68cc27-e11b-44af-bab6-b7b6096d2dbf,4e4f5a81-f308-491a-9452-904aac7b393b,c53208d6-e57d-4b1d-84b2-5a8c3fe9932d,Donation,Alumni Donation,2025-08-02,20,,755.3,In-person,3.56,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
87956e88-4ad9-4110-bb2c-1ebe44077757,04ecd468-0fa0-4c79-9eae-23c8955b737e,,224f3dc9-6d44-4cab-8338-f97a525b4351,Job Post,Full-time Role,2026-03-14,6,,,In-person,4.91,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
e59d715e-0306-4d3c-94ae-4c7845a51900,a7dc7aa0-c7a2-490d-bad6-6179ef92c7da,f037ff95-f089-4eca-9a69-061629b6c39b,,Workshop,Hands-on Session,2025-04-02,10,1.18,,LinkedIn,3.96,,https://evidence.example.com/eng/558,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
a9db4c0f-1e78-457d-a2fd-af81ce67755a,800e8322-0932-4230-b180-cc8e18aaa937,,,Donation,Alumni Donation,2024-01-08,20,,768.35,Email,4.93,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
3ae380e6-8e06-4b59-9ace-0567b3aee54c,ed404d47-ebc0-46f7-a09a-ace7f38336c5,5c21ac30-4097-4387-859f-66bce3ebe195,de8e530c-5109-4388-bf93-e72f71514546,Workshop,Hands-on Session,2025-12-20,10,2.17,,LinkedIn,,,,seed_bot,2025-10-25 04:48:41,Cancelled,1,2025-12-27,Internal
e170d249-2f80-4b3a-af7d-f9fe33270796,7e54da0d-655a-47c9-91eb-50210c824837,,65f168e7-6903-4c97-92dc-0238a996bb5d,Mentorship,Career Mentoring,2026-02-16,10,1.39,,Handshake,4.32,,https://evidence.example.com/eng/561,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
e28f4896-d44a-43f7-b98c-a7e4f436a737,9feee595-89b6-4c75-b1d6-7e7c2be47b78,db4c9409-bfa9-4af6-8cc5-00f4213d7561,797dcdca-b242-41c5-b91e-918f9bed32f6,Mentorship,Career Mentoring,2025-09-21,10,2.18,,LinkedIn,4.38,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
80c20bec-4f33-4e1d-a497-64dac4e18932,531608c0-4568-4fcb-a8a2-609b6287e590,,,Sponsorship,Event Sponsor,2025-08-01,15,,1797.85,In-person,3.82,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
ac306c4b-151e-420e-b4d7-be53ecf5e463,80ba979c-7926-4d03-8a41-64802feb5d93,4c1faf34-e0f1-4a02-9d6b-d8ff2987f4a2,,Talk,Guest Talk,2024-08-27,8,1.85,,In-person,,,https://evidence.example.com/eng/564,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Restricted
0ac22f1a-b6d7-46a5-a01f-8e58e5a39a33,1630cd2d-4277-4aef-b243-d54c06a318e8,,065e00bd-e8ff-42ba-95f2-7557d5dca222,Sponsorship,Event Sponsor,2025-11-29,15,,2938.99,In-person,3.52,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-12-06,Restricted
c89690ba-9356-49d2-a418-4292a2fc9881,a6f4fb04-d474-43ee-9dfc-5d9a30967ea0,3f7bb585-df5d-4924-b6fd-1e4bee2114e5,8ec0d5ba-9ac8-481f-8d3b-9266ae0389a9,Talk,Guest Talk,2025-10-10,8,1.69,,In-person,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Internal
ee4d9b59-6231-44fa-82f3-a122e26b5605,b68e318d-5c24-4e6d-8fe6-72c345e32040,,d03ab71e-f754-43bd-ae78-b445bd11aad8,Mentorship,Career Mentoring,2025-08-19,10,3.72,,Handshake,4.86,,https://evidence.example.com/eng/567,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
5162182f-0bc0-4927-90eb-57543a17a8b1,92a275d7-6c25-4c10-a50e-5ad9d7ab46f0,e1c8f735-03ea-412c-a61b-0186034e2745,,Workshop,Hands-on Session,2025-06-10,10,3.38,,Handshake,3.86,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
ba6daf03-ff4a-4334-8f81-280706e94af6,05caed2f-9704-4c32-91f8-58ec911ab97f,,,Donation,Alumni Donation,2024-08-28,20,,1187.7,LinkedIn,3.9,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
f4a456b2-9c84-4814-8f8c-2993cb419f28,a2bbf7c2-eed6-44d3-ba9a-b39e0d63befa,5d6fafc2-6fde-4767-bfcb-5a61a1fd5283,e05f345f-73c9-422d-8c79-3cb32bfa015e,Talk,Guest Talk,2025-12-21,8,2.53,,LinkedIn,4.48,,https://evidence.example.com/eng/570,seed_bot,2025-10-25 04:48:41,Completed,1,2025-12-28,Public
5edb44fb-47f3-4755-a861-ebb28fc38629,7e76f44e-9944-4159-9065-70e4fd005475,,f2582214-2bff-47de-b2c9-89327d8b0325,Volunteering,Community Service,2025-07-15,12,3.45,,LinkedIn,3.9,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
009797ac-a698-403f-adac-7ccb8d84c608,b31fe6a6-f6b9-4e51-b2b3-179cdd8f53cf,488ccf46-6e64-410e-8ceb-1bd076dfd212,5e7d82e0-f4b1-4590-a59a-eeabea962ad9,Job Post,Full-time Role,2026-01-03,6,,,Handshake,,,,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Restricted
250526ca-47ba-42b2-9740-f46705154bbf,0a19a540-672e-4beb-b83d-92003827f98f,,,Mentorship,Career Mentoring,2023-12-04,10,4.01,,Email,,,https://evidence.example.com/eng/573,seed_bot,2025-10-25 04:48:41,Cancelled,0,,Internal
995d41a3-5826-4658-8684-d74057ea1913,56bd3f11-49da-475e-89d5-d4a2c0c0102d,948b7b41-ec8a-4da1-b5b8-30e94182b4eb,,Donation,Alumni Donation,2025-10-22,20,,1657.55,Email,,,,seed_bot,2025-10-25 04:48:41,Planned,0,,Public
f9cc3e3b-ddb6-4352-a01d-4e8382909a49,18b4c883-0b9f-4484-af40-340354b832a5,,2e305e2a-5821-46f5-a15a-13363c0d876a,Volunteering,Community Service,2025-06-02,12,1.17,,LinkedIn,3.77,,,seed_bot,2025-10-25 04:48:41,Completed,1,2025-06-09,Internal
cb9a8423-4a7c-4a1c-a08b-14f1eae35a98,ab0800a6-916b-4292-b7c4-d25ef3e5adda,2780a899-5dc3-4612-8c42-32437b54e68a,91f9ab77-30dc-4c84-8cf3-326a1518e574,Donation,Alumni Donation,2025-08-28,20,,1971.31,In-person,3.57,,https://evidence.example.com/eng/576,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
e366eba3-951f-40a2-8b40-3e5a5d462b8d,cd493977-4fe1-4ce9-aaee-944cc019b452,,f4c00fcf-04c0-45bc-a038-69c892f56fb7,Volunteering,Community Service,2025-09-19,12,1.84,,In-person,4.23,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Restricted
7bc2df5c-fe62-4743-b254-12c54506e7f2,9a83d9b0-7b64-4165-aa48-b90ae0fe6552,04b426a1-973e-4b59-a1b6-4857e79c3648,,Job Post,Full-time Role,2023-12-08,6,,,Handshake,4.72,,,seed_bot,2025-10-25 04:48:41,Completed,0,,Internal
2e8e95ce-409a-4ab6-beb3-c18c096fd4fe,d987f8ce-f3b2-461b-ac93-a2f632d62496,,,Panel,Industry Panel,2025-10-13,8,,,Email,3.75,,https://evidence.example.com/eng/579,seed_bot,2025-10-25 04:48:41,Completed,0,,Public
ce5f3e6e-b314-478f-8354-2dc75b53ea68,3eeccb41-256b-44d0-8482-44c1c1a27a53,7874f65e-8ccb-4ee6-8339-6851d7df89fe,8ec0d5ba-9ac8-481f-8d3b-9266ae0389a9,Panel,Industry Panel,2025-10-10,8,,,Email,,,,seed_bot,2025-10-25 04:48:41,Cancelled,1,2025-10-17,Public
