job_id,student_id,employer_id,job_title,job_family,job_level,job_type,employment_mode,location_city,location_state,location_country,offer_date,offer_accept_date,start_date,end_date,salary_currency,salary_base_annual,bonus_target_pct,visa_type,source_channel,created_at
35150288-9afc-4cbd-9f24-d057d572475b,7c10a4be-c5b9-42c8-83f7-bfe6b38afccc,663c2d42-cebf-45dc-8de5-9b68a651be4a,Business Analyst,Quality,Junior,Full-time,On-site,Hyderabad,,India,2025-07-26,2025-07-30,2025-08-21,,USD,114668.0,3.92,STEM OPT,LinkedIn,2025-10-25T04:47:46
f63c4f58-4302-4ea9-87da-90762df53e10,4b3dd4f0-b652-4a2e-a4a1-8f2b7f1ca124,ba2881b4-a50e-4232-b0c2-7c5a3ea5e66a,Business Analyst,Consulting,Mid,Contract,Hybrid,Chicago,IL,USA,2025-05-25,2025-05-25,2025-07-02,,USD,70241.0,19.08,STEM OPT,Handshake,2025-10-25T04:47:46
65ee9a75-45c7-41d5-89df-b2e355e473fd,e7060caf-ae6e-4a86-95e3-7642fa1f0577,8fd38fc3-802f-4e09-a537-503492011393,Associate Consultant,Analytics,Mid,Internship,On-site,Chicago,IL,USA,2025-07-26,2025-07-30,2025-08-01,,USD,98946.0,19.38,OPT,Referral,2025-10-25T04:47:46
9589e887-a8fd-4435-883f-0d1d792d5153,9a379abc-155b-48d6-a38f-d133be21c637,889ed9f8-02ba-413c-8cb8-3e6667e1c3fc,Security Analyst,Analytics,Mid,Full-time,Remote,Hyderabad,,India,2025-07-11,2025-07-14,2025-07-31,,USD,114118.0,4.06,STEM OPT,Career Fair,2025-10-25T04:47:46
345ebfea-7167-4736-9da9-56fefbd2a5bf,74e18949-21e1-4659-b3a9-920b96de5f43,366e50c9-bfe5-401f-a833-6ad4fd4df09f,Business Analyst,Security,Mid,Internship,On-site,St. Louis,MO,USA,2025-04-16,2025-04-18,2025-04-28,,USD,62664.0,11.37,OPT,Referral,2025-10-25T04:47:46
a008c4b9-5e3c-4645-90d3-743aec36d6c2,38eec1f8-386e-4841-aa57-a459f6a121b3,dd6d6242-c18a-4ec0-a2bc-223f0553bef4,Software Engineer,Consulting,Intern,Full-time,Hybrid,Seattle,WA,USA,2025-06-23,2025-06-29,2025-07-03,,USD,105834.0,18.04,STEM OPT,Career Fair,2025-10-25T04:47:46
83620508-1b9f-4877-b576-38d2caff7937,6b33af5a-34ee-4ba0-b54e-a654eb891ed8,5943d327-fecd-4b2c-ab19-4f668300c58d,Security Analyst,Consulting,Intern,Full-time,Remote,St. Louis,MO,USA,2024-11-02,2024-11-07,2024-12-05,2025-12-01,USD,112239.0,19.32,OPT,Referral,2025-10-25T04:47:46
37299ba8-26e8-49d6-b29d-a2d663d07acb,c72a4888-8a32-4442-bfb1-793685e00dd5,ee6acc08-a82d-446b-922d-bd450f3da4cc,QA Engineer,Security,Junior,Full-time,Hybrid,Hyderabad,,India,2025-05-06,2025-05-10,2025-05-14,,USD,88688.0,14.07,STEM OPT,Handshake,2025-10-25T04:47:46
50cb4d5d-7882-40eb-a609-681db2d4ccf5,eadbfae1-0b01-42a6-b220-22d58d74147e,70e80898-ffeb-4840-b3c3-b66c86bbc4e1,Data Analyst,Consulting,Intern,Contract,Hybrid,St. Louis,MO,USA,2025-07-19,2025-07-22,2025-08-13,,USD,90121.0,10.46,OPT,Handshake,2025-10-25T04:47:46
0c2555a1-6f10-4918-8c58-d37ec129748a,e7060caf-ae6e-4a86-95e3-7642fa1f0577,68c76d26-71ce-4794-8e93-0bbfa45881ff,Data Engineer,Analytics,Junior,Contract,Hybrid,Austin,TX,USA,2024-10-18,2024-10-25,2024-11-22,,USD,69454.0,12.85,OPT,Handshake,2025-10-25T04:47:46
e42f3797-6f7e-452a-a928-aeaa2ac23eb0,41af5cc7-f63d-41d3-a3ea-b3d46053fb33,762599f7-0869-4d9d-b881-4a14d202460a,Data Engineer,Quality,Mid,Full-time,On-site,St. Louis,MO,USA,2025-01-20,2025-01-25,2025-01-28,,USD,95686.0,10.32,OPT,LinkedIn,2025-10-25T04:47:46
0bfed273-fc84-4dcf-a48d-1784638c5d51,b967e1fe-9d30-48d1-a605-03777d674928,b2a32e57-b7ef-4599-b73f-a01ae8b1cdaa,Data Analyst,Security,Mid,Contract,On-site,Dallas,TX,USA,2025-04-26,2025-05-03,2025-05-27,2025-11-21,USD,98958.0,16.69,None,LinkedIn,2025-10-25T04:47:46
6138a0b4-818f-4ef2-8088-d433f56b6902,87d525e5-942f-45c4-a11f-461c55bedf96,0b23334b-88f1-4d00-b785-e30fe6aa6b36,Business Analyst,Quality,Junior,Contract,Hybrid,New York,NY,USA,2025-05-29,2025-06-05,2025-06-15,,USD,95695.0,11.76,None,LinkedIn,2025-10-25T04:47:46
91d9fca3-53d5-44ed-9335-304b9df39877,5ff27ebd-d3b0-4e23-a6cb-3d16c5877836,f26878ce-8585-4835-8771-21c6f5656bc6,Security Analyst,Quality,Senior,Contract,On-site,San Jose,CA,USA,2025-07-21,2025-07-28,2025-08-04,,USD,107975.0,7.6,STEM OPT,Direct Apply,2025-10-25T04:47:46
7619b30d-17c3-4cc4-b3a2-d078107d2c64,804ed92e-bea5-4542-b1b9-5b85fba938f6,7b78e190-fccd-42bf-882f-a7fad8fedc3c,Software Engineer,Consulting,Intern,Contract,On-site,Dallas,TX,USA,2025-05-29,2025-06-01,2025-06-21,,USD,104126.0,3.13,None,Direct Apply,2025-10-25T04:47:46
07d2cb5b-b066-4359-9487-be1352cfc412,68a1c713-a5a1-440c-a597-ced80292e4cb,cc5ddcbf-48fe-4d88-a7dc-c116d4ef4fc8,Associate Consultant,Analytics,Junior,Contract,Remote,Dallas,TX,USA,2024-12-26,2024-12-27,2025-01-30,,USD,85966.0,16.63,None,Direct Apply,2025-10-25T04:47:46
609358db-67f5-4783-8e2f-462305d2c893,b01feac7-3a93-4dd8-9f57-18843d4effd9,f1f7b8d5-6d85-493e-a435-946de60b4669,QA Engineer,Analytics,Mid,Contract,On-site,New York,NY,USA,2025-05-15,2025-05-19,2025-05-28,,USD,103122.0,11.07,None,Referral,2025-10-25T04:47:46
483964e4-8fdd-48c0-b85b-2f86380af92f,3b95503d-6ce4-4622-8b37-b1270120a583,a24a3f67-0e4e-48d9-bbb8-84bcf885ae09,Security Analyst,Analytics,Intern,Internship,Hybrid,Hyderabad,,India,2025-04-11,2025-04-16,2025-05-01,,USD,94230.0,14.44,None,LinkedIn,2025-10-25T04:47:46
a73b41ce-8222-4e1e-9e02-a3f42bc7c111,a2abdeb4-cc8f-4026-8960-a16852bef4b9,89d529f1-4f47-4064-8bf8-f51917364d96,Data Analyst,Analytics,Senior,Internship,Hybrid,Austin,TX,USA,2025-07-02,2025-07-09,2025-07-07,2026-04-05,USD,82072.0,10.56,None,Direct Apply,2025-10-25T04:47:46
cb973f46-834f-4f5b-bc8f-4bf8e4e7f3f6,55192954-471a-4ec5-9cc3-55c748ea3d1d,6c21b263-e632-4771-b1bd-7f406befeb51,Security Analyst,Analytics,Senior,Contract,Hybrid,Hyderabad,,India,2025-02-08,2025-02-14,2025-03-12,,USD,113628.0,5.55,None,Handshake,2025-10-25T04:47:46
7aadd2c4-c291-4374-84e3-238e8b77ee2f,a7e41ad7-3f69-4e4a-a583-67537685fa09,6d1add45-4524-4873-9b8d-55ccdecbbdf1,Security Analyst,Analytics,Mid,Internship,Remote,Austin,TX,USA,2025-01-29,2025-02-01,2025-02-09,,USD,88861.0,17.46,OPT,Direct Apply,2025-10-25T04:47:46
3892dc34-ef03-4df7-845f-676b67d0bf9b,a06113fb-9014-4a25-8ebc-3bc5ebe625b4,2e197762-ec42-46ab-895b-001a9680a292,Business Analyst,Security,Junior,Internship,Hybrid,Austin,TX,USA,2024-11-08,2024-11-13,2024-12-04,,USD,112722.0,18.33,None,Referral,2025-10-25T04:47:46
967e629d-63d2-4ccb-aa10-392e87734db0,dc4ee985-f9ba-4301-8d8b-c2a1d33fa9f2,784aa3fe-5b16-4fec-b925-a13c9489c6fe,Security Analyst,Engineering,Intern,Full-time,Hybrid,St. Louis,MO,USA,2025-03-29,2025-03-30,2025-04-22,,USD,86868.0,10.66,None,LinkedIn,2025-10-25T04:47:46
0d467142-8a47-429a-a463-99d684896172,b467c173-894c-451e-a6b0-c48c5ffa8db7,160d4b03-9161-4116-95a7-d7dc56d3f236,Associate Consultant,Consulting,Junior,Internship,Hybrid,New York,NY,USA,2024-12-28,2024-12-30,2025-01-20,2025-12-10,USD,113470.0,9.11,STEM OPT,Referral,2025-10-25T04:47:46
67ddf79d-4e11-40a6-a273-5391492ff4cd,92a380c8-3c17-41c9-a995-9f1a81cee1bf,488b7f50-2c54-4427-bf5e-05abb1a5f50b,Data Engineer,Security,Mid,Internship,On-site,Chicago,IL,USA,2025-04-23,2025-04-30,2025-05-01,2025-11-01,USD,75193.0,8.8,STEM OPT,Direct Apply,2025-10-25T04:47:46
c4fe66b0-ec61-47bf-99f1-e57d9477daea,f9b92ca6-6dee-4f6a-8b7b-e8b0ba4fca7e,09d366ad-862a-48bf-941a-84f3d57255ae,QA Engineer,Consulting,Intern,Contract,Remote,Austin,TX,USA,2024-12-06,2024-12-09,2024-12-18,,USD,83659.0,19.45,STEM OPT,Career Fair,2025-10-25T04:47:46
8c7221e7-bdd5-49ae-a0b9-9ddce82d5e8f,ee0ce73c-7fc1-494b-8179-a5b11084b788,293bddaa-0dc3-49ca-a038-d98802398906,Business Analyst,Quality,Intern,Internship,Hybrid,New York,NY,USA,2024-10-20,2024-10-22,2024-11-10,,USD,66434.0,9.37,OPT,Handshake,2025-10-25T04:47:46
2e148a83-5f65-4d09-95ac-2ddcedbd784a,625837d8-b58e-48a3-9313-710f1fb72922,7ed13cac-49be-4148-a17c-59e1d59ad917,Software Engineer,Engineering,Junior,Full-time,On-site,Austin,TX,USA,2025-02-19,2025-02-21,2025-03-12,2025-08-24,USD,118744.0,13.54,None,Career Fair,2025-10-25T04:47:46
cce8a479-c528-4ace-8be1-ceaec1fdc6a9,c315da40-7bc1-46e9-bea3-6ae837af2982,2be28459-8b27-492d-8687-1f5ca707f1b2,QA Engineer,Analytics,Junior,Contract,Remote,New York,NY,USA,2025-07-12,2025-07-15,2025-08-13,,USD,118594.0,4.11,None,Referral,2025-10-25T04:47:46
848f2b6a-ad22-41ee-8416-80c326002f12,87332088-b27f-472d-8b67-9aa4fdc54db9,9b1ee27a-9320-4ea5-bfc0-b8269f48b4a3,Associate Consultant,Security,Senior,Contract,Remote,Hyderabad,,India,2024-11-23,2024-11-29,2024-11-28,,USD,111092.0,6.63,OPT,LinkedIn,2025-10-25T04:47:46
72a5fddb-ee15-4668-a3e0-a47c9c6a5a36,aa3bd2da-c0e9-4082-a05c-508ae4a2a316,0cd06595-5563-4727-becf-a884cb0b5ecf,Software Engineer,Consulting,Junior,Contract,Remote,San Jose,CA,USA,2025-09-09,2025-09-16,2025-10-17,,USD,114525.0,10.54,STEM OPT,Referral,2025-10-25T04:47:46
90421d3f-5495-4bb6-b30b-e8006afd7a50,4535bf5b-4e94-4df0-9caf-577888062227,7b7f6b61-d328-492a-829b-86410d23e76d,Data Analyst,Analytics,Junior,Internship,Remote,Dallas,TX,USA,2025-02-23,2025-02-24,2025-03-04,,USD,78748.0,15.13,None,Referral,2025-10-25T04:47:46
4f15ca06-dd0e-46f8-b571-b6d9f79b369d,e1d0f1b3-0503-4c6b-9b64-90f70425028f,8f5a1648-c730-4dfc-bbb1-8e50ed74f87d,Security Analyst,Quality,Junior,Internship,Remote,Dallas,TX,USA,2025-05-01,2025-05-02,2025-06-05,,USD,89334.0,0.29,None,Career Fair,2025-10-25T04:47:46
154afe0f-2db9-47d9-b3d8-59dca0739ee2,4b7de009-58f9-4833-806c-7ef1a18cb397,732e5c14-6c02-4620-a65b-f1bbef7acbca,Business Analyst,Consulting,Intern,Internship,Hybrid,New York,NY,USA,2024-10-27,2024-10-30,2024-11-02,,USD,119414.0,8.78,OPT,Career Fair,2025-10-25T04:47:46
f73a4d6e-dd2b-4786-8caa-e46a8e5fba57,086519fc-bdb3-49a7-8d29-8e1b1db41c3a,f08eb170-4799-4d59-b25d-9ba4dcab7f28,Business Analyst,Consulting,Mid,Internship,Hybrid,Dallas,TX,USA,2025-07-09,2025-07-12,2025-08-05,,USD,116425.0,12.82,OPT,Referral,2025-10-25T04:47:46
ddfc46f2-a5e2-488d-9d40-9437ba56c0ff,8b08e6d7-2c6f-4d21-9a2f-dc202d64aafc,082714eb-516e-4f3a-96a0-bf9df123d809,Software Engineer,Analytics,Mid,Internship,On-site,San Jose,CA,USA,2025-02-22,2025-02-28,2025-02-25,,USD,98908.0,14.49,OPT,Handshake,2025-10-25T04:47:46
8a62df85-9645-498e-9920-58afebee6697,9a318474-029e-4a1d-aa8c-43d781f978b7,cb88b4e8-acfd-4863-87c5-86af9e5a3425,Data Engineer,Engineering,Intern,Contract,Remote,San Jose,CA,USA,2025-01-23,2025-01-28,2025-01-28,,USD,96309.0,2.16,None,Referral,2025-10-25T04:47:46
bfc76b78-91a0-4d8c-aaad-1eb5cf9777e7,b11e8cf7-580f-4a50-a891-4bf5850b2365,a1c37196-f666-4440-8386-e89caed54c29,Business Analyst,Engineering,Senior,Contract,On-site,New York,NY,USA,2025-06-02,2025-06-08,2025-07-03,,USD,116818.0,1.42,OPT,Direct Apply,2025-10-25T04:47:46
50e4d463-8881-4f03-96d7-27fd1ced1d48,609aa29d-d888-47b1-8f96-8adebf1fde23,b062f236-057d-4e89-8edf-96514890982c,QA Engineer,Analytics,Mid,Internship,On-site,San Jose,CA,USA,2024-10-21,2024-10-22,2024-11-30,,USD,109794.0,8.53,None,Direct Apply,2025-10-25T04:47:46
e4bb6f5a-2eb9-436a-956c-d43cc891afec,af11b86a-8f05-42b1-9078-ab2ceb26245a,86a97b20-1daf-4903-a961-7a60f1fba0ff,Associate Consultant,Analytics,Intern,Full-time,On-site,Seattle,WA,USA,2025-02-06,2025-02-07,2025-02-23,,USD,94160.0,1.14,OPT,Referral,2025-10-25T04:47:46
29ae1603-8ee1-491c-9e78-0edc9d29c527,e40defc8-3c15-4ef4-b71e-a7be5f944c89,fb554cfa-11f8-4c85-a680-be7f1cd4543e,Associate Consultant,Engineering,Senior,Contract,Remote,Austin,TX,USA,2024-11-16,2024-11-20,2024-12-15,,USD,106740.0,2.0,None,Career Fair,2025-10-25T04:47:46
23d50678-f4ce-44cf-aa9d-3661b214f971,502fb217-e361-4608-a6a1-3425bb5892d0,3597f949-13b4-40cb-a558-fd7d15067049,Software Engineer,Quality,Intern,Full-time,Remote,Austin,TX,USA,2025-01-18,2025-01-21,2025-01-28,,USD,109783.0,3.31,None,Career Fair,2025-10-25T04:47:46
8a434651-d6f7-473f-85af-4cee0566d0b1,c9cb2f5e-fe3a-45a6-b105-fb2ae75e333e,f4846560-b761-491b-b707-5110d1d1d793,QA Engineer,Engineering,Senior,Internship,Hybrid,Chicago,IL,USA,2024-10-17,2024-10-18,2024-11-02,,USD,87243.0,19.28,STEM OPT,Handshake,2025-10-25T04:47:46
35b00193-4174-42a9-8677-4d9057ebbcbc,85989fe5-af67-40ca-bdde-a8a4bde02544,a6784936-832e-45bd-b4b3-95bb13060f34,QA Engineer,Quality,Mid,Contract,Remote,St. Louis,MO,USA,2025-05-05,2025-05-07,2025-05-13,2026-02-07,USD,108475.0,4.62,OPT,Handshake,2025-10-25T04:47:46
8f7f7315-b905-4a5f-aa9c-9c155a980eb4,52252a66-2c8d-4384-ab58-e3d5015f1ca8,00c39746-5c28-4d44-a67a-40c7d48d3442,Data Engineer,Consulting,Junior,Contract,Hybrid,Seattle,WA,USA,2024-11-17,2024-11-19,2024-11-20,2025-03-28,USD,118437.0,19.33,None,Direct Apply,2025-10-25T04:47:46
f64eec2e-baf9-452b-91b6-adebeaf0cfa7,2113a339-39a9-498a-bb89-f0541fd18dd3,1aeb0144-4800-4097-a8db-e86b17bd3611,Security Analyst,Engineering,Senior,Full-time,Hybrid,New York,NY,USA,2025-07-03,2025-07-04,2025-07-25,2026-06-26,USD,114271.0,11.27,None,Referral,2025-10-25T04:47:46
ecee83fb-ba34-4d20-8c9f-c2f40e96e14e,15fc29c2-3f20-4fdc-87f9-a4d9f58ba09e,212e881d-9417-4329-a373-29a3a1bbd656,Data Engineer,Analytics,Junior,Full-time,On-site,Hyderabad,,India,2024-10-05,2024-10-11,2024-10-31,,USD,92045.0,11.86,STEM OPT,LinkedIn,2025-10-25T04:47:46
026d2f5f-fcb9-471c-95bf-6d70e6a4c8fe,ffaf2166-6536-472f-9431-10757cbc3cfc,700fc79b-d908-4e5e-b41d-37ce5dd2bce0,Business Analyst,Consulting,Senior,Contract,On-site,Hyderabad,,India,2025-07-09,2025-07-12,2025-08-16,,USD,113412.0,7.89,OPT,Career Fair,2025-10-25T04:47:46
60d7cc6b-21ec-428b-b9cc-bbb4a5e0fe2a,e4753c9f-7a11-4d57-b751-82462d7ce069,65e865a8-20ac-48c2-a52b-d0c08c837017,Data Analyst,Quality,Intern,Contract,Remote,Dallas,TX,USA,2024-12-28,2024-12-29,2025-02-04,,USD,99014.0,0.55,None,Direct Apply,2025-10-25T04:47:46
eace66a1-b360-42f9-8126-ebb700271371,91b6c7b1-6ad5-4c1b-b68e-610189f10acd,d527c4b6-640a-4a18-982b-94186f3fade0,Data Analyst,Security,Junior,Contract,Remote,Dallas,TX,USA,2025-06-18,2025-06-20,2025-07-03,,USD,86552.0,19.38,None,Handshake,2025-10-25T04:47:46
c4c8c2ac-bf6f-414c-9991-1b0a679635fc,8e4e6998-d5c3-427d-af57-702cf6d2629f,de24349c-287f-48ee-bc4a-35bb923c0869,Associate Consultant,Engineering,Junior,Contract,On-site,St. Louis,MO,USA,2025-07-31,2025-08-06,2025-08-03,,USD,81049.0,18.24,None,Referral,2025-10-25T04:47:46
b43c75ba-0b5c-4e8f-b466-75e4556201c6,c68d2713-6236-4817-89ab-f64eb3ca0414,b0418423-1534-4ac7-b29b-69e239e53f3d,Associate Consultant,Quality,Intern,Contract,Remote,Seattle,WA,USA,2024-09-25,2024-09-28,2024-11-03,,USD,99420.0,1.46,None,Handshake,2025-10-25T04:47:46
7b7be281-f500-4177-96f9-c6ff2d60b5db,64d882a4-7442-4298-8857-4a67da1a585c,d4dc5c8c-7e8d-43b9-b44e-0a8281cef5ec,Business Analyst,Engineering,Mid,Internship,Hybrid,Dallas,TX,USA,2025-08-12,2025-08-16,2025-08-22,2026-03-07,USD,102614.0,9.84,STEM OPT,Direct Apply,2025-10-25T04:47:46
103804bd-6dc7-4b4d-85a8-73c44e975276,f8485f3b-d5f3-4283-8df0-fedbfd2d067e,8f5a1648-c730-4dfc-bbb1-8e50ed74f87d,Associate Consultant,Consulting,Senior,Full-time,Hybrid,Dallas,TX,USA,2025-02-24,2025-02-24,2025-03-18,,USD,108669.0,6.96,STEM OPT,Referral,2025-10-25T04:47:46
603099b2-7c47-440d-8d59-a5ab4f787a4d,7033d311-d834-418b-9cc4-c7740c3eddfd,600607b2-0110-4717-93a2-7dc62296c66c,Associate Consultant,Security,Senior,Internship,Hybrid,Dallas,TX,USA,2025-05-07,2025-05-08,2025-06-09,,USD,117478.0,5.49,None,Handshake,2025-10-25T04:47:46
d7002989-4f43-40c5-a215-dab148b1162e,15e124a7-a63c-4abc-a19f-54327be861a6,a065277f-db6f-4675-be65-1d79d4944adb,Data Engineer,Consulting,Senior,Internship,Hybrid,San Jose,CA,USA,2024-12-04,2024-12-06,2024-12-26,,USD,119856.0,6.74,None,Career Fair,2025-10-25T04:47:46
b3579dca-27dc-434a-b70c-142e256f393c,a771a669-07c9-47fc-b1cb-90a3009be2b2,bdb3c77d-1121-43d2-82f0-f29fb1087e7d,Associate Consultant,Consulting,Intern,Internship,Remote,Dallas,TX,USA,2025-03-06,2025-03-06,2025-03-10,,USD,102935.0,4.3,None,Referral,2025-10-25T04:47:46
a8dd5094-3a79-4060-855a-94f6d0c81205,f93ca089-a58f-45f4-a369-668f64e48f09,bf0c44f1-25c4-42c2-8bc7-0843f240b165,QA Engineer,Consulting,Junior,Internship,Remote,Seattle,WA,USA,2025-06-03,2025-06-05,2025-06-18,,USD,62292.0,5.4,None,LinkedIn,2025-10-25T04:47:46
9a461d5c-a1d5-42f7-bbd6-87551dbd4f3e,b78f69a4-8cd2-4bf6-a358-e7e2f1ad98bc,bb96566b-d422-419b-97fe-fbf23c09864c,Software Engineer,Consulting,Senior,Contract,Remote,St. Louis,MO,USA,2025-07-20,2025-07-21,2025-08-28,2025-12-27,USD,108085.0,17.02,OPT,LinkedIn,2025-10-25T04:47:46
5ce7d940-2b1d-4ee4-9f0d-2a03b29a26b4,074ad464-e465-4b07-b8a0-9aad2326ff02,3036a58f-f29d-4f76-b2d3-070529e7e1cd,Software Engineer,Consulting,Junior,Full-time,Remote,Dallas,TX,USA,2024-12-15,2024-12-18,2025-01-18,2025-04-30,USD,104204.0,19.05,OPT,LinkedIn,2025-10-25T04:47:46
f7570e6b-45fd-4a8e-b0e0-50fbf1cc458d,1118f5ad-e250-45d9-a429-14c871ac7c16,4affb7ec-7032-4eb7-ba40-77b628bef878,Business Analyst,Analytics,Senior,Full-time,Hybrid,San Jose,CA,USA,2024-12-14,2024-12-20,2024-12-28,,USD,114735.0,0.61,None,Handshake,2025-10-25T04:47:46
a6a714e0-bf19-4d4a-b3ab-aa64c88659b2,5982af4d-0209-4a7d-b6ab-51d4615eeff4,77fc99eb-befd-4f6e-a275-127bdab6fd2f,Software Engineer,Consulting,Intern,Internship,Hybrid,St. Louis,MO,USA,2025-04-26,2025-04-27,2025-05-13,,USD,86206.0,15.68,None,Referral,2025-10-25T04:47:46
7083dee8-c3ea-493d-a967-e8cd9d590255,85d2b922-70db-4322-a528-0d21d80a4dcc,f4a4ed29-3951-490c-95b4-7f872b2b1c74,Software Engineer,Engineering,Junior,Contract,On-site,Hyderabad,,India,2025-09-10,2025-09-15,2025-10-06,2026-02-28,USD,67487.0,6.12,None,LinkedIn,2025-10-25T04:47:46
659b131b-0ac8-4760-85d3-03cf1146bfc4,c315da40-7bc1-46e9-bea3-6ae837af2982,8e8edb95-df75-431b-8ccf-455ad7fb21b8,Business Analyst,Consulting,Mid,Contract,Remote,New York,NY,USA,2024-12-26,2024-12-30,2025-01-01,,USD,91815.0,8.67,None,Career Fair,2025-10-25T04:47:46
9bcb1e4b-821e-45c0-84bf-4f0294a3ec4a,7d84cff3-8848-4d7f-bcd9-8fd280eec561,44818e96-48df-4f06-b396-941f1ff39bea,Associate Consultant,Consulting,Mid,Full-time,On-site,New York,NY,USA,2024-10-31,2024-10-31,2024-12-07,,USD,120356.0,18.19,None,LinkedIn,2025-10-25T04:47:46
4ed08c5e-4bf7-4365-bf59-19aa3cfd7dcb,b893acc2-3634-4bbb-a213-793b0073a6ba,173d76fb-8369-4d4d-a2c4-a64a82edf4be,Associate Consultant,Consulting,Intern,Contract,On-site,Hyderabad,,India,2025-05-22,2025-05-28,2025-06-06,2025-10-31,USD,84160.0,12.05,None,Handshake,2025-10-25T04:47:46
c24d74b6-741b-4523-a53a-d7af586b75f4,725f96a8-97f1-4739-971d-442bed94dbc2,00e58abd-b5ad-4cdd-a743-2483f9ba2893,Associate Consultant,Consulting,Intern,Full-time,Hybrid,Chicago,IL,USA,2025-06-01,2025-06-04,2025-06-04,,USD,112932.0,0.61,STEM OPT,Referral,2025-10-25T04:47:46
42a72ba5-aee5-4d1b-bf5f-f38110e74c8e,b11e8cf7-580f-4a50-a891-4bf5850b2365,e0f38ca3-52f6-4f6b-acba-00022bd7d69e,Software Engineer,Analytics,Intern,Contract,On-site,Austin,TX,USA,2025-01-02,2025-01-09,2025-01-24,,USD,84274.0,16.39,OPT,Direct Apply,2025-10-25T04:47:46
f7aea1b7-d4f1-4f38-b058-598b3b93e512,84cd9dd9-de4d-4b26-9c40-77d3d89e4fe7,46f20170-7992-46b3-81e4-af07d28c25fd,Software Engineer,Quality,Senior,Full-time,On-site,Seattle,WA,USA,2024-11-01,2024-11-03,2024-11-29,,USD,84524.0,2.12,None,Referral,2025-10-25T04:47:46
5925e0b8-7bd5-4b5f-ae00-e3786374ca60,84535eb9-d23d-405f-a041-2dd1f702b373,05216a42-786f-4ba0-a4d1-0920da807228,Software Engineer,Engineering,Senior,Contract,On-site,San Jose,CA,USA,2025-01-11,2025-01-13,2025-01-23,,USD,113485.0,4.36,None,Direct Apply,2025-10-25T04:47:46
581ab18e-58ff-458a-bbc8-a670fcc872fc,46db9836-4ccd-4a47-9c62-be1bd3ceec95,46f20170-7992-46b3-81e4-af07d28c25fd,Security Analyst,Quality,Senior,Full-time,Remote,Seattle,WA,USA,2025-08-24,2025-08-26,2025-08-25,,USD,99800.0,11.91,STEM OPT,Career Fair,2025-10-25T04:47:46
62ac41e9-0c4f-426a-8df3-8838e050bda5,d4926852-4373-4b15-9319-542a5c7d8bdd,d7752cf9-940b-46c1-848a-15e5d36b64da,Data Analyst,Consulting,Mid,Contract,Hybrid,Chicago,IL,USA,2025-02-06,2025-02-09,2025-03-14,,USD,113957.0,7.03,None,Direct Apply,2025-10-25T04:47:46
de26ded8-0643-48bd-8cd0-1f6582980316,8a75e08b-6f88-4edd-8949-44e7e9935435,3858d5b5-89e3-4b70-8cdc-f42417b7aeb0,QA Engineer,Consulting,Intern,Contract,Hybrid,Chicago,IL,USA,2024-11-16,2024-11-16,2024-12-07,2025-04-24,USD,85129.0,10.88,None,Referral,2025-10-25T04:47:46
49775b6f-f55e-4e49-bbc9-a512f7db3dac,aa07b5ee-c590-481b-b384-a35e51943c78,1a4d2466-c0a0-44ac-88fe-4c91c05d8849,QA Engineer,Analytics,Senior,Full-time,On-site,Austin,TX,USA,2024-11-19,2024-11-23,2024-12-26,,USD,96028.0,10.89,STEM OPT,LinkedIn,2025-10-25T04:47:46
8d3f3f62-8a84-4540-87ae-6f8b9a6ed95b,3f5275ec-61f1-43c8-94ef-05fca0896fa7,01122db2-b105-4104-8d11-f058db6facc6,Business Analyst,Engineering,Junior,Internship,Remote,New York,NY,USA,2024-11-08,2024-11-12,2024-11-22,,USD,62739.0,3.45,STEM OPT,LinkedIn,2025-10-25T04:47:46
66940b86-fac7-4bf4-8563-ad69b233d59e,020ba52f-bdbf-4341-a490-7166b4ebf0e7,8fbad7c5-9e9d-41de-9013-62758665d3a7,Software Engineer,Engineering,Junior,Full-time,Remote,Hyderabad,,India,2024-12-31,2024-12-31,2025-02-04,,USD,95817.0,9.74,OPT,LinkedIn,2025-10-25T04:47:46
fc388c98-2a79-48fe-8c82-14555331a4ba,2eb3a944-8b50-4532-a695-8d5d1cb344be,8ef3615a-2c59-4637-ba3d-cafcbc618d11,Software Engineer,Security,Junior,Contract,Hybrid,Chicago,IL,USA,2024-11-21,2024-11-28,2024-12-10,2025-03-30,USD,107148.0,18.43,STEM OPT,LinkedIn,2025-10-25T04:47:46
32bba076-5342-4092-9a6a-902503e38ca9,b4d9c56c-e3d9-46d8-a0f6-77a6ee46331d,9d11e3d3-fcdf-4a61-a49d-152f4fbab022,Data Engineer,Consulting,Mid,Internship,Remote,New York,NY,USA,2024-09-28,2024-09-28,2024-10-31,,USD,97997.0,5.58,None,Career Fair,2025-10-25T04:47:46
1cf297d2-9b0c-4737-93af-f0b250b04326,2ba302da-7b34-4056-aede-8c1121079e65,86a97b20-1daf-4903-a961-7a60f1fba0ff,Associate Consultant,Quality,Mid,Internship,Hybrid,Seattle,WA,USA,2024-10-12,2024-10-16,2024-11-06,,USD,118849.0,3.55,STEM OPT,Referral,2025-10-25T04:47:46
